case_id,zone_mechanical_state,structural_trajectory,trajectory_confidence,coh_label,pred_label,b12v2_outcome,correct,visit_count,breakdown_visit_count,damage_visit_count,growth_visit_count,health_last_visit,health_slope,omega_total,omega_max,visit_N_result,visit_N_omega,visit_N_health
CASE_07544,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,75.0,4.349722,9073.922619,2348.099163,GROWTH,1731.773901,79.0
CASE_07549,EXHAUSTED_ZONE,STABLE,HIGH,STRONG,HOLD,FAIL,False,6,0,2,0,20.020764,-0.17666,22513.93271,6778.580146,BREAKDOWN,4014.650941,16.233948
CASE_07563,ELASTIC_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,62.846154,6.0,4358.655942,2567.278158,GROWTH,2619.156872,79.0
CASE_07571,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,13.769226,-1.795162,20694.49387,5392.158187,BREAKDOWN,4661.782483,15.509741
CASE_07575,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,74.009901,3.19433,10403.04832,2222.742751,GROWTH,2257.101342,79.0
CASE_07584,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,102.823529,5.882353,9042.303211,4630.164614,GROWTH,4412.566384,116.0
CASE_07591,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,17.489248,-1.188664,12485.213595,4967.157202,BREAKDOWN,3645.009619,12.96443
CASE_07592,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,2,3,0,16.519116,-1.047345,16339.159196,4007.547152,BREAKDOWN,3584.515454,13.279611
CASE_07594,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,7,0,0,7,109.580021,2.832172,29848.255592,5575.10874,GROWTH,2334.475163,116.0
CASE_07599,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,102.411765,4.376471,30089.148562,8109.108873,GROWTH,7985.854318,109.0
CASE_07611,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,66.529412,4.235294,4582.126883,3457.653561,GROWTH,3470.470467,79.0
CASE_07617,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,18.563047,-0.655721,11733.970216,3968.750945,BREAKDOWN,2481.120975,7.423555
CASE_07618,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,106.861386,6.629703,15885.178322,5400.81138,GROWTH,4939.574685,107.772481
CASE_07620,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,4,1,0,14.06042,-1.31439,16517.155497,4065.477996,BREAKDOWN,3549.448211,12.039428
CASE_07630,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,105.8,4.821266,27285.067563,6648.474597,GROWTH,8284.672101,106.902018
CASE_07640,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,76.861386,3.778028,11079.948732,3089.089987,GROWTH,889.729584,79.0
CASE_07644,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.145631,5.708738,7198.136328,2970.143077,GROWTH,2480.864487,78.427169
CASE_07651,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,8,3,3,0,29.651423,0.696357,20551.495347,4580.077472,BREAKDOWN,39.556513,30.593653
CASE_07657,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.148515,6.718513,13113.6216,4809.871248,GROWTH,1704.415223,79.0
CASE_07660,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,76.669903,9.087378,5407.159121,2008.72187,GROWTH,678.774867,79.0
CASE_07661,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,76.203883,4.893203,4280.007755,1484.227058,GROWTH,296.171234,79.0
CASE_07672,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,4,0,13.758954,-1.333676,18142.952595,3955.826286,BREAKDOWN,1548.674625,17.411843
CASE_07673,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,69.644068,2.949153,9492.842854,3085.276591,GROWTH,3394.280935,79.0
CASE_07687,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,73.854484,8.345148,4066.503731,2073.251763,GROWTH,1650.151668,79.0
CASE_07691,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,16.856857,-0.769399,16687.368649,4535.272728,BREAKDOWN,4411.381,6.11175
CASE_07692,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,16.99563,-0.768061,16744.955574,4550.923596,BREAKDOWN,4426.60439,15.115164
CASE_07693,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,67.705882,1.817647,10129.569162,2272.235486,GROWTH,2245.001763,79.0
CASE_07697,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,16.789176,-1.102659,18700.576719,7025.075409,BREAKDOWN,4198.984997,18.108199
CASE_07707,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.058824,3.747371,18710.98759,7496.251382,GROWTH,4156.119113,79.0
CASE_07710,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,16.458341,-1.43779,26085.447951,8506.698458,BREAKDOWN,7768.548301,15.952873
CASE_07715,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,18.585752,-0.7824,24957.938985,8467.467957,BREAKDOWN,3100.621294,17.580054
CASE_07730,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,63.175151,2.791973,4700.947321,2868.190823,GROWTH,2872.807488,77.572722
CASE_07737,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,73.823529,5.399585,14383.019785,5710.716479,GROWTH,2317.860104,79.0
CASE_07738,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,66.324176,10.191147,8030.805045,4574.275387,GROWTH,2369.893065,79.0
CASE_07747,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,11.863964,-2.710551,14293.832039,5513.107779,BREAKDOWN,3807.386783,14.487166
CASE_07749,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,19.545137,-0.757197,7585.600031,3952.551106,BREAKDOWN,4659.241223,13.343807
CASE_07765,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,72.882353,3.463101,16873.084413,3413.990078,GROWTH,2100.286147,79.0
CASE_07766,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,4,0,14.914089,-1.484565,14630.352096,3614.342156,BREAKDOWN,2385.5324,19.431051
CASE_07773,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,76.861386,4.11003,21743.352309,4609.886339,GROWTH,1277.12204,79.0
CASE_07793,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,12.661542,-3.314997,14197.585599,5047.778821,BREAKDOWN,5893.627542,11.978188
CASE_07796,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,73.823529,4.011638,6939.189856,1716.992327,GROWTH,1265.707547,78.631245
CASE_07797,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.108911,3.089513,5785.118879,1735.282718,GROWTH,1690.020069,75.216279
CASE_07809,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,77.117647,3.691994,12680.75985,2551.464597,GROWTH,1247.266511,79.0
CASE_07818,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,72.137669,9.681358,2307.676443,1211.754488,GROWTH,1216.230604,78.219138
CASE_07828,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,75.766004,3.938793,14912.985261,3666.687947,GROWTH,2631.043983,79.0
CASE_07837,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,103.906636,3.628808,29019.717105,6142.274885,GROWTH,4375.328286,109.0
CASE_07838,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,7,0,0,7,114.811881,3.840608,30958.776337,6088.737474,GROWTH,1167.787038,116.0
CASE_07840,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,7,4,2,0,16.405369,-0.373564,15143.83658,3734.906773,BREAKDOWN,4337.487234,14.03705
CASE_07842,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,6,1,4,0,16.947711,-1.069127,30149.206318,6894.752528,BREAKDOWN,4599.876917,19.522062
CASE_07845,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,115.364233,3.383641,19709.568276,4383.493371,GROWTH,2077.251335,122.0
CASE_07852,ELASTIC_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,58.892024,2.703905,1737.772339,1083.477505,GROWTH,1356.200376,78.049505
CASE_07853,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,107.135922,3.091083,9281.343052,4053.685434,GROWTH,1911.916209,109.0
CASE_07856,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.331352,3.493408,5532.455267,2291.420141,GROWTH,2263.682423,79.0
CASE_07883,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,18.795428,-1.28025,7518.70458,4098.598802,BREAKDOWN,2740.355598,18.745445
CASE_07898,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,74.485149,3.778218,13135.523553,4974.005183,GROWTH,3421.04784,79.0
CASE_07899,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.662688,1.808319,4367.493837,2270.005804,GROWTH,2597.470833,79.0
CASE_07900,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.14354,-3.366634,10484.705209,6176.8577,BREAKDOWN,5280.909249,15.626192
CASE_07903,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,66.928043,9.076558,3402.347736,1819.537297,GROWTH,1838.989096,79.0
CASE_07905,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,16.780488,-1.855415,10070.616203,4236.065124,BREAKDOWN,3546.861334,18.716668
CASE_07918,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,19.353152,-0.490239,19975.763056,5318.182721,BREAKDOWN,1409.04308,18.122033
CASE_07925,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,16.225064,-2.138855,8641.599855,3473.353391,BREAKDOWN,2658.611892,16.358439
CASE_07926,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,17.783796,-0.624141,13431.137912,3872.612933,BREAKDOWN,3155.710829,18.023332
CASE_07930,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,77.368932,4.065143,11838.293281,4375.094362,GROWTH,3883.199133,78.928384
CASE_07931,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,2,0,18.029075,-0.749637,11424.585552,4091.990128,BREAKDOWN,4097.56769,17.677632
CASE_07939,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,2,0,17.400307,-1.111183,14231.086582,4683.904861,BREAKDOWN,5917.675357,16.776868
CASE_07951,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.902913,3.705786,9015.479358,3003.924003,GROWTH,378.060506,79.0
CASE_07952,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,75.444444,3.197019,15040.962617,3720.418216,GROWTH,886.454838,79.0
CASE_07960,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,71.918366,11.155452,4358.466466,2228.238571,GROWTH,2295.395865,79.0
CASE_07966,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,2,0,15.842638,-0.331601,14548.4357,3591.326404,BREAKDOWN,2136.399619,18.821449
CASE_07967,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.485149,10.818573,4247.78176,2142.662716,GROWTH,1933.171032,79.0
CASE_07968,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.346535,8.19802,6538.480839,2459.183506,GROWTH,2333.542278,77.627303
CASE_07970,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,76.111111,9.516471,6213.127925,2154.65102,GROWTH,24.101305,79.0
CASE_07971,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,17.446919,-0.693055,9055.28469,4663.609116,BREAKDOWN,4782.262112,17.219084
CASE_07972,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.823529,7.529411,7879.522103,4103.788428,GROWTH,4270.71313,77.764434
CASE_07978,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.361257,3.092393,10879.951973,4055.13181,GROWTH,3195.355747,79.0
CASE_07979,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.998297,3.114192,9204.838782,3585.218706,GROWTH,3208.419598,79.0
CASE_07983,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.002235,-5.57266,5373.871811,4712.839218,BREAKDOWN,3745.838837,6.166546
CASE_07984,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.665552,-5.459367,5395.780871,4732.0533,BREAKDOWN,3761.110401,14.755453
CASE_07993,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,12.788646,-3.883039,15753.960057,5375.726362,BREAKDOWN,3021.638381,19.566586
CASE_07996,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,1,0,17.851369,-0.896152,20536.991221,6468.49394,BREAKDOWN,5147.659677,18.573595
CASE_08002,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,18.701772,-0.976694,10507.814815,4731.681155,BREAKDOWN,2463.356249,16.096259
CASE_08007,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,73.348634,5.03393,15772.586889,4491.542321,GROWTH,3640.919741,77.192083
CASE_08010,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,102.217822,9.504951,11968.585338,8228.613867,GROWTH,10156.247884,116.0
CASE_08018,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,71.235294,5.587894,4636.919598,2979.005089,GROWTH,3006.408703,76.0289
CASE_08020,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,15.681813,-3.213408,11617.866581,5957.167387,BREAKDOWN,5589.528005,19.375303
CASE_08021,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,67.629181,3.797945,11272.868702,3076.640828,GROWTH,3096.482504,79.0
CASE_08022,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,64.236229,4.125118,7178.881361,4130.034221,GROWTH,4138.726313,79.0
CASE_08024,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,15.029306,-1.740415,25181.128016,7027.03429,BREAKDOWN,6701.721739,12.47572
CASE_08025,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.365496,0.713763,5234.909969,2758.158007,GROWTH,2739.277809,79.0
CASE_08028,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,77.811881,6.826101,13717.617782,3944.842864,GROWTH,332.301099,79.0
CASE_08034,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,105.235294,9.529411,13595.858485,5132.873204,GROWTH,2725.153551,109.0
CASE_08037,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.538462,5.126971,7579.834911,2577.582002,GROWTH,1771.985609,79.0
CASE_08068,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,103.823529,4.470588,10882.103798,5479.384526,GROWTH,5879.668788,107.650494
CASE_08069,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,102.647059,7.882353,13432.851502,5448.705455,GROWTH,7077.070409,108.051328
CASE_08070,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.509434,3.500086,6464.386297,2551.500741,GROWTH,280.2897,79.0
CASE_08071,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,77.117647,5.307837,10213.775241,3310.275481,GROWTH,2380.239441,74.623062
CASE_08075,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,64.684987,3.944375,10417.762805,3892.594815,GROWTH,3443.445516,79.0
CASE_08085,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,72.882353,12.594209,4393.482584,2197.743719,GROWTH,1556.993833,79.0
CASE_08092,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.252427,6.558178,4084.939667,2049.90705,GROWTH,2251.381279,74.70247
CASE_08104,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,2,0,0,13.535898,-5.193265,7466.232829,4585.460046,BREAKDOWN,2475.947554,19.696408
CASE_08107,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,69.995997,1.635317,10013.730989,3514.954187,GROWTH,1158.829818,79.0
CASE_08108,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,98.623427,2.254188,20693.346696,8522.152829,GROWTH,4975.024139,109.0
CASE_08109,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,98.410785,5.225933,16704.573385,8940.610759,GROWTH,7021.877797,108.517451
CASE_08110,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,14.702707,-1.830928,13563.749985,5317.669098,BREAKDOWN,6175.176633,13.305608
CASE_08111,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,105.066549,5.63441,26927.213777,8719.333411,GROWTH,5010.554128,109.0
CASE_08112,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.902913,5.778311,14738.086649,4822.262826,GROWTH,398.865569,77.352714
CASE_08113,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,19.415225,-0.460426,20445.636099,6649.213994,BREAKDOWN,770.646101,20.890785
CASE_08114,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,6,4,2,0,19.266708,0.164566,24513.170545,6640.267463,BREAKDOWN,2601.215541,18.603696
CASE_08118,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,78.300971,5.943612,14710.665126,4431.317896,GROWTH,144.572309,79.0
CASE_08125,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,17.725864,-1.149121,15640.617429,5189.448829,BREAKDOWN,1992.863877,17.171338
CASE_08126,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,74.106796,4.006408,14032.344443,3940.549438,GROWTH,1727.547689,79.0
CASE_08129,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,65.434783,3.234783,10183.925918,4249.608436,GROWTH,4048.950012,79.0
CASE_08131,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,13.845974,-3.415443,8547.643206,4243.549802,BREAKDOWN,4817.924551,11.930447
CASE_08132,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,100.020659,4.131688,14554.91896,5840.731057,GROWTH,6799.43708,108.346851
CASE_08136,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.737864,7.339806,8263.895551,2848.765895,GROWTH,681.444859,79.0
CASE_08140,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.923077,6.025319,7201.907848,2193.218401,GROWTH,1061.381617,79.0
CASE_08158,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,13.161215,-3.504003,17073.162236,6075.150847,BREAKDOWN,5812.418095,13.512066
CASE_08161,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.0,5.058823,6963.959118,2703.871342,GROWTH,2692.312,79.0
CASE_08162,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.739191,3.990658,10397.412091,2968.343716,GROWTH,1872.544842,79.0
CASE_08163,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,112.038835,6.064514,28060.572303,9595.89901,GROWTH,1131.225072,116.0
CASE_08165,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.871287,7.722772,6552.677459,2219.235925,GROWTH,2445.711886,79.0
CASE_08172,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,71.476316,3.529923,10167.597983,2808.295496,GROWTH,1500.952308,79.0
CASE_08181,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.845417,3.592691,6610.099386,2379.410865,GROWTH,2335.342634,79.0
CASE_08182,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,13.537846,-2.082942,15116.243204,4005.082537,BREAKDOWN,3956.754519,18.634473
CASE_08183,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,2,0,16.411989,-1.152436,17915.953775,4892.450519,BREAKDOWN,4944.138713,15.411378
CASE_08185,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,76.461538,9.0,6182.418347,4028.459628,GROWTH,132.640742,79.0
CASE_08189,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,68.41297,1.531103,7952.541239,2918.575228,GROWTH,2889.03653,79.0
CASE_08190,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,15.054745,-1.230085,15225.729267,5386.495392,BREAKDOWN,5415.328959,18.845139
CASE_08193,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,17.600966,-0.854196,26081.707248,9480.738794,BREAKDOWN,692.951719,19.501433
CASE_08194,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,1,0,15.31964,-1.637651,15182.274184,9587.539089,BREAKDOWN,1925.678917,19.799339
CASE_08217,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.036697,4.207615,10362.256692,3509.648159,GROWTH,1728.776138,79.0
CASE_08222,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.526215,4.96899,12871.289129,4895.951436,GROWTH,1903.902238,79.0
CASE_08225,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,66.671084,3.82493,6809.888717,3703.53035,GROWTH,3002.803826,79.0
CASE_08226,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.947259,3.250491,14459.69287,4477.564192,GROWTH,3750.90938,79.0
CASE_08227,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,67.841556,3.590844,12531.256702,4379.943725,GROWTH,4249.413962,79.0
CASE_08239,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,HOLD,False,3,0,3,0,15.603492,-2.631606,9032.777585,3170.741397,RECLAIM,3608.683626,18.924401
CASE_08240,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,66.647065,5.229473,3226.395139,1446.959098,GROWTH,1938.929806,79.0
CASE_08241,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,63.942735,3.658331,1534.457274,1041.405463,GROWTH,1718.93401,79.0
CASE_08261,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,71.864865,3.229276,9547.992933,2477.578668,GROWTH,1738.199134,79.0
CASE_08263,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,112.717949,3.799662,37261.387054,9414.727881,GROWTH,834.905253,116.0
CASE_08264,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,102.628319,7.115044,22159.443451,10451.540086,GROWTH,3315.478279,109.0
