close,volume,delta,velocity,rvi,adaptive_window,price_zone,volume_zone,delta_zone,velocity_zone,renko_direction,renko_event,renko_bricks
80256.63,0.8089999999999999,0.6479999999999999,0.37315498154981547,0.00018690699398790482,50,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80262.39,1.81537,1.30473,0.7302373290426387,0.0004344945985090454,50,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,CONTINUATION,1
80253.18,1.1515600000000001,-1.15006,8.284604316546762,0.006513403769929531,50,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80248.38,0.87224,-0.87224,11.629866666666667,0.009161847518773233,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,REVERSAL,1
80236.79,1.4581899999999999,-1.4581899999999999,31.69978260869565,0.036239739842030654,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80229.24,1.3397999999999999,-0.72724,0.48403179190751444,0.03390464810918747,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,REVERSAL,2
80228.87,5.51455,-0.28786999999999985,3.993157132512672,0.008176889580660094,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80235.79,2.1125499999999997,2.11151,7.626534296028879,0.015697146022332104,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80239.99,3.2600499999999997,-1.2264699999999997,1.8131535038932145,0.24957169740210886,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,REVERSAL,1
80239.98,3.9009400000000003,-0.26868000000000003,0.5819692674921677,0.04075510632941291,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80239.98,3.3891099999999996,-2.89201,1.0367421229733862,0.1815545534228254,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80231.42,1.63733,-1.63733,16.707448979591835,2.5287058549735377,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80230.0,2.44135,-2.35769,8.275762711864408,1.2159959895994161,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80227.28,1.5272899999999998,-1.51851,9.545562499999999,1.2814391689198914,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,REVERSAL,1
80227.28,3.6247800000000003,-3.338,2.173129496402878,0.287344186246467,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80226.7,2.4012,-2.13184,0.6927870744373917,0.04869396228383861,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80226.69,2.8597400000000004,-2.79202,2.3193349553933498,0.305725982927633,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80224.78,0.6500900000000001,-0.64723,3.6116111111111118,0.46198241105457616,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80223.17,0.51312,-0.5053000000000001,2.1029508196721314,0.265668713153504,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80222.0,4.362010000000001,-4.33979,4.009200367647059,0.5268122104391919,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80221.93,1.0828699999999998,-0.022789999999999977,1.7869141914191415,0.2587018231694773,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80221.91,2.71151,-2.18001,0.769222695035461,0.05391343163859271,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80221.91,6.07639,-4.61955,4.008172823218997,0.8131384405958819,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80220.0,2.0224200000000003,-2.021,4.396565217391305,0.8867480062484991,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
